DATA_CREDITO;ANO_MES_REPASSE;DATA_REPASSE;NOME_MUNICIPIO;DEDUCAO_FUNDEB_ICMS;VALOR_BRUTO_ICMS;VALOR_CREDITADO_ICMS;DEDUCAO_FUNDEB_IPI;VALOR_BRUTO_IPI;VALOR_CREDITADO_IPI;DEDUCAO_FUNDEB_IPVA;VALOR_BRUTO_IPVA;VALOR_CREDITADO_IPVA
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MARZAGAO;0.0;0.0;0.0;420.495;2102.475;1681.98;0.0;453.6;453.6
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MATRINCHA;0.0;0.0;0.0;530.105;2650.525;2120.42;0.0;1788.6000000000001;1788.6000000000001
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MAURILANDIA;0.0;0.0;0.0;695.325;3476.625;2781.3;0.0;5772.86;5772.86
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"MIMOSO DE GOIAS";0.0;0.0;0.0;474.11;2370.55;1896.44;;;
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MINACU;0.0;0.0;0.0;2050.0550000000003;10250.275;8200.22;0.0;18187.32;18187.32
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MINEIROS;0.0;0.0;0.0;4874.06;24370.3;19496.24;0.0;55840.950000000004;55840.950000000004
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MOIPORA;0.0;0.0;0.0;397.7275;1988.6375;1590.91;0.0;216.84;216.84
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"MONTE ALEGRE DE GOIAS";0.0;0.0;0.0;497.33250000000004;2486.6625;1989.3300000000002;0.0;289.47;289.47
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"MONTES CLAROS DE GOIAS";0.0;0.0;0.0;1034.295;5171.475;4137.18;0.0;1881.97;1881.97
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MONTIVIDIU;0.0;0.0;0.0;2593.32;12966.6;10373.28;0.0;12739.32;12739.32
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"MONTIVIDIU DO NORTE";0.0;0.0;0.0;531.84;2659.2000000000003;2127.36;0.0;125.86;125.86
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MORRINHOS;0.0;0.0;0.0;2927.58;14637.9;11710.32;0.0;46067.37;46067.37
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"MORRO AGUDO DE GOIAS";0.0;0.0;0.0;434.6075;2173.0375;1738.43;0.0;502.69;502.69
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MOSSAMEDES;0.0;0.0;0.0;578.8825;2894.4125000000004;2315.53;0.0;866.59;866.59
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MOZARLANDIA;0.0;0.0;0.0;1299.9450000000002;6499.725;5199.78;0.0;8093.56;8093.56
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"MUNDO NOVO";0.0;0.0;0.0;693.635;3468.175;2774.54;0.0;95.38;95.38
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"MUNICIPIO NAO INFORMADO";0.0;0.0;0.0;0.0;0.0;0.0;;;
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;MUTUNOPOLIS;0.0;0.0;0.0;449.32750000000004;2246.6375000000003;1797.31;0.0;1485.69;1485.69
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;NAZARIO;0.0;0.0;0.0;1059.365;5296.825;4237.46;0.0;1235.7;1235.7
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;NEROPOLIS;0.0;0.0;0.0;2516.585;12582.925;10066.34;0.0;18506.28;18506.28
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;NIQUELANDIA;0.0;0.0;0.0;1809.76;9048.800000000001;7239.04;0.0;28736.04;28736.04
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVA AMERICA";0.0;0.0;0.0;374.39;1871.95;1497.56;0.0;761.38;761.38
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVA AURORA";0.0;0.0;0.0;366.88;1834.4;1467.52;0.0;827.16;827.16
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVA CRIXAS";0.0;0.0;0.0;1526.255;7631.275000000001;6105.02;0.0;3874.17;3874.17
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVA GLORIA";0.0;0.0;0.0;500.09000000000003;2500.4500000000003;2000.3600000000001;0.0;1754.96;1754.96
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVA IGUACU DE GOIAS";0.0;0.0;0.0;411.63750000000005;2058.1875;1646.55;0.0;1641.77;1641.77
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVA ROMA";0.0;0.0;0.0;419.0975;2095.4875;1676.39;0.0;300.26;300.26
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVA VENEZA";0.0;0.0;0.0;544.355;2721.775;2177.42;0.0;6356.3;6356.3
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVO BRASIL";0.0;0.0;0.0;463.1725;2315.8625;1852.69;0.0;524.6800000000001;524.6800000000001
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVO GAMA";0.0;0.0;0.0;1214.81;6074.05;4859.24;0.0;14497.91;14497.91
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"NOVO PLANALTO";0.0;0.0;0.0;542.7;2713.5;2170.8;0.0;2271.82;2271.82
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;ORIZONA;0.0;0.0;0.0;1344.6825000000001;6723.4125;5378.7300000000005;0.0;7961.21;7961.21
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"OURO VERDE DE GOIAS";0.0;0.0;0.0;454.935;2274.675;1819.74;0.0;2232.32;2232.32
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;OUVIDOR;0.0;0.0;0.0;1827.855;9139.275;7311.42;0.0;7909.01;7909.01
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"PADRE BERNARDO";0.0;0.0;0.0;1360.7625;6803.8125;5443.05;0.0;5146.49;5146.49
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"PALESTINA DE GOIAS";0.0;0.0;0.0;581.7225000000001;2908.6125;2326.89;0.0;2498.16;2498.16
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"PALMEIRAS DE GOIAS";0.0;0.0;0.0;2915.6775000000002;14578.3875;11662.710000000001;0.0;26181.62;26181.62
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PALMELO;0.0;0.0;0.0;319.6875;1598.4375;1278.75;;;
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PALMINOPOLIS;0.0;0.0;0.0;577.52;2887.6;2310.08;0.0;268.54;268.54
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PANAMA;0.0;0.0;0.0;562.4;2812.0;2249.6;0.0;1510.43;1510.43
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PARANAIGUARA;0.0;0.0;0.0;722.7325000000001;3613.6625000000004;2890.93;0.0;5884.88;5884.88
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PARAUNA;0.0;0.0;0.0;2706.7875;13533.9375;10827.15;0.0;24304.56;24304.56
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PEROLANDIA;0.0;0.0;0.0;1380.9075;6904.5375;5523.63;0.0;2045.56;2045.56
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"PETROLINA DE GOIAS";0.0;0.0;0.0;563.7525;2818.7625000000003;2255.01;0.0;9718.78;9718.78
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"PILAR DE GOIAS";0.0;0.0;0.0;536.265;2681.3250000000003;2145.06;0.0;251.16;251.16
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PIRACANJUBA;0.0;0.0;0.0;1565.75;7828.75;6263.0;0.0;26181.14;26181.14
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PIRANHAS;0.0;0.0;0.0;961.825;4809.125;3847.3;0.0;7571.1900000000005;7571.1900000000005
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PIRENOPOLIS;0.0;0.0;0.0;770.065;3850.3250000000003;3080.26;0.0;13122.16;13122.16
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"PIRES DO RIO";0.0;0.0;0.0;2319.2125;11596.0625;9276.85;0.0;40454.76;40454.76
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PLANALTINA;0.0;0.0;0.0;1960.4975000000002;9802.487500000001;7841.99;0.0;7916.6900000000005;7916.6900000000005
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PONTALINA;0.0;0.0;0.0;1126.9875;5634.9375;4507.95;0.0;9286.17;9286.17
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PORANGATU;0.0;0.0;0.0;1776.0975;8880.487500000001;7104.39;0.0;36680.28;36680.28
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PORTEIRAO;0.0;0.0;0.0;716.2825;3581.4125000000004;2865.13;0.0;8382.94;8382.94
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;PORTELANDIA;0.0;0.0;0.0;807.28;4036.4;3229.12;0.0;355.71;355.71
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;POSSE;0.0;0.0;0.0;965.355;4826.775000000001;3861.42;0.0;23223.33;23223.33
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"PROFESSOR JAMIL";0.0;0.0;0.0;326.1325;1630.6625000000001;1304.53;0.0;1685.26;1685.26
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;QUIRINOPOLIS;0.0;0.0;0.0;2954.5875;14772.9375;11818.35;0.0;53354.44;53354.44
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;RIALMA;0.0;0.0;0.0;714.6550000000001;3573.275;2858.62;0.0;7835.02;7835.02
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;RIANAPOLIS;0.0;0.0;0.0;361.91;1809.55;1447.64;0.0;5627.77;5627.77
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"RIO QUENTE";0.0;0.0;0.0;506.1675;2530.8375;2024.67;0.0;1896.8;1896.8
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"RIO VERDE";0.0;0.0;0.0;22429.8175;112149.0875;89719.27;0.0;284686.13;284686.13
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;RUBIATABA;0.0;0.0;0.0;995.4475;4977.2375;3981.79;0.0;13455.960000000001;13455.960000000001
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;SANCLERLANDIA;0.0;0.0;0.0;528.2825;2641.4125;2113.13;0.0;4653.34;4653.34
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA BARBARA DE GOIAS";0.0;0.0;0.0;481.78000000000003;2408.9;1927.1200000000001;0.0;45.74;45.74
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA CRUZ DE GOIAS";0.0;0.0;0.0;633.29;3166.4500000000003;2533.16;0.0;367.02;367.02
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA FE DE GOIAS";0.0;0.0;0.0;551.16;2755.8;2204.64;0.0;1340.08;1340.08
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA HELENA DE GOIAS";0.0;0.0;0.0;2321.5675;11607.8375;9286.27;0.0;30495.98;30495.98
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA ISABEL";0.0;0.0;0.0;528.9025;2644.5125000000003;2115.61;0.0;2947.4;2947.4
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA RITA DO ARAGUAIA";0.0;0.0;0.0;552.3875;2761.9375;2209.55;0.0;1984.55;1984.55
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA RITA DO NOVO DESTINO";0.0;0.0;0.0;511.32500000000005;2556.625;2045.3;0.0;1472.66;1472.66
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA ROSA DE GOIAS";0.0;0.0;0.0;412.985;2064.925;1651.94;0.0;934.41;934.41
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA TEREZA DE GOIAS";0.0;0.0;0.0;479.81;2399.05;1919.24;0.0;189.92000000000002;189.92000000000002
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTA TEREZINHA DE GOIAS";0.0;0.0;0.0;552.4300000000001;2762.15;2209.7200000000003;0.0;4704.06;4704.06
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTO ANTONIO DA BARRA";0.0;0.0;0.0;731.29;3656.4500000000003;2925.16;0.0;2506.38;2506.38
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTO ANTONIO DE GOIAS";0.0;0.0;0.0;485.58500000000004;2427.925;1942.3400000000001;0.0;4829.24;4829.24
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SANTO ANTONIO DO DESCOBERTO";0.0;0.0;0.0;1030.2825;5151.4125;4121.13;0.0;6194.89;6194.89
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO DOMINGOS";0.0;0.0;0.0;594.33;2971.65;2377.32;0.0;2931.4700000000003;2931.4700000000003
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO FRANCISCO DE GOIAS";0.0;0.0;0.0;499.0025;2495.0125000000003;1996.01;0.0;1147.33;1147.33
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO JOAO D'ALIANCA";0.0;0.0;0.0;1036.8975;5184.4875;4147.59;0.0;6696.57;6696.57
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO JOAO DA PARAUNA";0.0;0.0;0.0;481.44;2407.2000000000003;1925.76;0.0;1216.76;1216.76
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO LUIS DE MONTES BELOS";0.0;0.0;0.0;2193.725;10968.625;8774.9;0.0;24672.07;24672.07
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO LUIZ DO NORTE";0.0;0.0;0.0;588.42;2942.1;2353.68;0.0;1567.26;1567.26
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO MIGUEL DO ARAGUAIA";0.0;0.0;0.0;1288.3425;6441.712500000001;5153.37;0.0;7269.99;7269.99
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO MIGUEL DO PASSA QUATRO";0.0;0.0;0.0;633.57;3167.85;2534.28;0.0;465.89;465.89
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO PATRICIO";0.0;0.0;0.0;441.94;2209.7000000000003;1767.76;0.0;160.35;160.35
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SAO SIMAO";0.0;0.0;0.0;3289.7400000000002;16448.7;13158.960000000001;0.0;13993.08;13993.08
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SENADOR CANEDO";0.0;0.0;0.0;16936.6025;84683.0125;67746.41;0.0;96265.82;96265.82
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;SERRANOPOLIS;0.0;0.0;0.0;1409.1825000000001;7045.9125;5636.7300000000005;0.0;3075.67;3075.67
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;SILVANIA;0.0;0.0;0.0;1794.8825000000002;8974.4125;7179.53;0.0;14518.85;14518.85
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;SIMOLANDIA;0.0;0.0;0.0;469.9275;2349.6375000000003;1879.71;0.0;596.86;596.86
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"SITIO D'ABADIA";0.0;0.0;0.0;435.88500000000005;2179.425;1743.54;0.0;127.51;127.51
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"TAQUARAL DE GOIAS";0.0;0.0;0.0;407.185;2035.9250000000002;1628.74;0.0;2132.45;2132.45
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"TERESINA DE GOIAS";0.0;0.0;0.0;336.1675;1680.8375;1344.67;0.0;45.44;45.44
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"TEREZOPOLIS DE GOIAS";0.0;0.0;0.0;513.15;2565.75;2052.6;0.0;3602.01;3602.01
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"TRES RANCHOS";0.0;0.0;0.0;351.9275;1759.6375;1407.71;0.0;1794.78;1794.78
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;TRINDADE;0.0;0.0;0.0;3230.54;16152.7;12922.16;0.0;100554.90000000001;100554.90000000001
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;TROMBAS;0.0;0.0;0.0;481.76500000000004;2408.8250000000003;1927.06;0.0;447.41;447.41
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;TURVANIA;0.0;0.0;0.0;702.8225;3514.1125;2811.29;0.0;1075.1100000000001;1075.1100000000001
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;TURVELANDIA;0.0;0.0;0.0;1187.7725;5938.8625;4751.09;0.0;959.82;959.82
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;UIRAPURU;0.0;0.0;0.0;403.81;2019.05;1615.24;0.0;110.23;110.23
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;URUACU;0.0;0.0;0.0;1591.8575;7959.2875;6367.43;0.0;34244.61;34244.61
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;URUANA;0.0;0.0;0.0;741.67;3708.35;2966.68;0.0;8924.07;8924.07
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;URUTAI;0.0;0.0;0.0;508.94;2544.7000000000003;2035.76;0.0;866.4200000000001;866.4200000000001
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"VALPARAISO DE GOIAS";0.0;0.0;0.0;2607.3825;13036.9125;10429.53;0.0;58018.18;58018.18
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;VARJAO;0.0;0.0;0.0;474.52;2372.6;1898.08;0.0;5376.16;5376.16
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;VIANOPOLIS;0.0;0.0;0.0;1270.3825000000002;6351.9125;5081.53;0.0;11532.89;11532.89
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;VICENTINOPOLIS;0.0;0.0;0.0;1159.1875;5795.9375;4636.75;0.0;4777.68;4777.68
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"VILA BOA";0.0;0.0;0.0;523.3675000000001;2616.8375;2093.4700000000003;0.0;1523.06;1523.06
2025-01-13T00:00:00.000-02:00;202501;2025-01-13T00:00:00.000-02:00;"VILA PROPICIO";0.0;0.0;0.0;1238.1175;6190.587500000001;4952.47;0.0;1778.27;1778.27
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"ABADIA DE GOIAS";158728.85;793644.22;634915.37;0.0;0.0;0.0;7172.76;19619.12;12446.36
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ABADIANIA;158371.02;791855.03;633484.01;0.0;0.0;0.0;8628.44;24419.38;15790.94
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ACREUNA;327248.41000000003;1636241.92;1308993.51;0.0;0.0;0.0;22287.24;48090.64;25803.4
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ADELANDIA;79994.52;399972.44;319977.92;0.0;0.0;0.0;1001.0400000000001;3549.9900000000002;2548.9500000000003
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"AGUA FRIA DE GOIAS";200600.84;1003004.09;802403.25;0.0;0.0;0.0;873.89;1033.51;159.62
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"AGUA LIMPA";92928.36;464641.71;371713.35000000003;0.0;0.0;0.0;971.01;4102.78;3131.77
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"AGUAS LINDAS DE GOIAS";486483.8;2432419.16;1945935.3599999999;0.0;0.0;0.0;24160.0;63846.880000000005;39686.88
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ALEXANIA;487884.41000000003;2439421.95;1951537.54;0.0;0.0;0.0;20481.36;39603.75;19122.39
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ALOANDIA;63261.44;316307.04;253045.6;0.0;0.0;0.0;1347.54;1999.31;651.77
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"ALTO HORIZONTE";446284.8;2231423.84;1785139.04;0.0;0.0;0.0;9930.01;22321.25;12391.24
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"ALTO PARAISO DE GOIAS";145962.25;729811.36;583849.11;0.0;0.0;0.0;6176.900000000001;10088.300000000001;3911.4
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"ALVORADA DO NORTE";107694.38;538471.8200000001;430777.44;0.0;0.0;0.0;3055.02;8390.78;5335.76
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;AMARALINA;101781.02;508905.11;407124.09;0.0;0.0;0.0;182.34;3542.86;3360.52
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"AMERICANO DO BRASIL";97846.93000000001;489234.62;391387.69;0.0;0.0;0.0;2797.59;5163.26;2365.67
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;AMORINOPOLIS;90339.51;451697.66000000003;361358.15;0.0;0.0;0.0;1487.76;2878.19;1390.43
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ANAPOLIS;3886506.9;1.943253435E7;1.554602745E7;0.0;0.0;0.0;635836.2000000001;1685565.75;1049729.55
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ANHANGUERA;81402.90000000001;407014.36;325611.46;0.0;0.0;0.0;537.34;1203.49;666.15
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ANICUNS;230836.94;1154184.72;923347.78;0.0;0.0;0.0;10392.86;20453.89;10061.03
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"APARECIDA DE GOIANIA";4336918.88;2.16845944E7;1.734767552E7;0.0;0.0;0.0;564953.99;1518399.68;953445.6900000001
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"APARECIDA DO RIO DOCE";91686.32;458431.65;366745.33;0.0;0.0;0.0;2206.61;4201.59;1994.98
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;APORE;218803.08000000002;1094015.49;875212.41;0.0;0.0;0.0;15425.06;17126.46;1701.4
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ARACU;89609.28;448046.37;358437.09;0.0;0.0;0.0;3325.64;6555.04;3229.4
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ARAGARCAS;118460.28;592301.36;473841.08;0.0;0.0;0.0;18120.64;32165.170000000002;14044.53
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ARAGOIANIA;109523.49;547617.5700000001;438094.08;0.0;0.0;0.0;6012.88;14826.16;8813.28
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ARAGUAPAZ;124307.5;621537.55;497230.05;0.0;0.0;0.0;5399.68;15997.26;10597.58
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ARENOPOLIS;135421.31;677106.53;541685.22;0.0;0.0;0.0;3914.52;5003.81;1089.29
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;ARUANA;177236.66;886183.35;708946.6900000001;0.0;0.0;0.0;5551.37;12007.98;6456.610000000001
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;AURILANDIA;85792.93000000001;428964.71;343171.78;0.0;0.0;0.0;967.52;3808.25;2840.73
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;AVELINOPOLIS;81524.32;407621.68;326097.36;0.0;0.0;0.0;2300.2000000000003;6173.650000000001;3873.4500000000003
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;BALIZA;98353.86;491769.39;393415.53;0.0;0.0;0.0;995.0600000000001;995.0600000000001;0.0
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"BARRO ALTO";617981.92;3089909.61;2471927.69;0.0;0.0;0.0;7315.43;22653.24;15337.81
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"BELA VISTA DE GOIAS";513894.37;2569471.86;2055577.49;0.0;0.0;0.0;23618.99;70457.44;46838.450000000004
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"BOM JARDIM DE GOIAS";136504.78;682523.87;546019.09;0.0;0.0;0.0;6643.57;13509.39;6865.82
2025-01-14T00:00:00.000-02:00;202501;2025-01-14T00:00:00.000-02:00;"BOM JESUS";381637.23;1908186.1099999999;1526548.88;0.0;0.0;0.0;28457.66;53746.23;25288.57
